kind_code,kind_desc,model,color_desc,D_COLOR,meter_reading,eval_date,initial_price,سعر الشراء,suggested_price,car_age
3725,هوندا جيب CRV,2016,عنابي / بيــــج,204,23145,20181011,4300,4300,4899,2
137,شفر تاهو,2009,رمادى / بيــــج,1204,148985,20181013,1600,1600,1750,9
3182,مرسيدس بوكس / فيانو,2015,احمر / بيـــــج,104,142228,20181014,4800,4800,5050,3
3706,هوندا سيفيك  D4,2018,ابيض / بيـــــج,2004,30,20181014,4300,4300,4799,0
3304,ميتسوبيشي  لانسـر,2010,رمادى / بيــــج,1204,107555,20181015,400,400,500,8
5408,تويوتا ياريس,2018,ابيض / بيـــــج,2004,9030,20181017,2850,2800,3399,0
2014,فولكس تجوان,2013,ابيض / بيـــــج,2004,106784,20181017,1500,1500,1650,5
613,GMC  يوكن,2017,رمادى / بيــــج,1204,33270,20181018,9800,9800,10300,1
2014,فولكس تجوان,2011,ذهبي / بيـــــج,1404,144873,20181018,1000,1000,1150,7
3021,هيونداى ازيرا,2014,بني / بنــــــي,1005,93288,20181018,2800,2800,3399,4
2011,فولكس طوارق 6 سلندر,2013,بني / بيــــــج,1004,106781,20181022,2500,2500,2650,5
3705,هوندا Accord,2017,رمادى / بيــــج,1204,14282,20181023,5600,5600,6299,1
1309,BMW 520 I,2013,ذهبي / بيـــــج,1404,76017,20181024,3500,3500,3700,5
3636,تويوتا كامرى 4 سلندر,2017,برونزي / بيـــج,1604,1376,20181024,4200,4200,4999,1
140,شفر ماليبو,2017,فضى / بيج,2705,42489,20181024,3500,3500,3999,1
3801,لينكولن,2008,ابيض / بيـــــج,2004,92816,20181028,600,600,700,10
4108,نيسان X-Trail NXT-34-J,2018,ابيض / بيـــــج,2004,20960,20181028,4850,4850,5399,0
3820,فورداكسبلورر,2017,ابيض / بيـــــج,2004,100,20181029,7000,7000,7799,1
3820,فورداكسبلورر,2017,ابيض / بيـــــج,2004,100,20181029,7000,7000,7799,1
3820,فورداكسبلورر,2017,اسود / بيـــــج,404,100,20181029,7000,7000,7799,1
3820,فورداكسبلورر,2017,اسود / بيـــــج,404,100,20181029,7000,7000,7799,1
3820,فورداكسبلورر,2017,عنابي / بيــــج,204,100,20181029,7000,7000,7799,1
3624,لاندكروزر,2014,صدفي / بيج,2604,130260,20181029,9000,9000,9450,4
1112,اودى A 5,2014,عنابىغ / بيج,2204,51499,20181104,3200,3200,3400,4
4710,لكزس ES 350,2012,رمادى / برونزى,1208,90787,20181105,3300,3300,3500,6
3820,فورداكسبلورر,2017,ابيض / بيـــــج,2004,40,20181108,7000,7000,7799,1
3820,فورداكسبلورر,2017,اسود / بيـــــج,404,32,20181108,7000,7000,7799,1
3820,فورداكسبلورر,2017,فضى / بيج,2705,33,20181108,7000,7000,7799,1
3820,فورداكسبلورر,2017,فضى / بيج,2705,41,20181108,7000,7000,7799,1
3820,فورداكسبلورر,2017,فضى / بيج,2705,38,20181108,7000,7000,7799,1
3636,تويوتا كامرى 4 سلندر,2019,فضى / بيج,2705,1102,20181112,6200,6200,6799,-1
3824,فورد اكسبديشن,2018,رمادى / بيــــج,1204,493,20181113,9330,9330,10399,0
3820,فورداكسبلورر,2015,فضى / بيج,2705,62462,20181113,3800,3800,4399,3
1323,BMW 730 IL,2010,ابيض / بيـــــج,2004,124659,20181120,2200,2200,2350,8
3544,باترولPT-LE PLATN CTY V8,2016,برونزي / بنـــي,1605,47504,20181120,12500,12500,13399,2
3820,فورداكسبلورر,2017,ابيض / بيـــــج,2004,80,20181120,7000,7000,7799,1
3820,فورداكسبلورر,2017,فضى / بيج,2705,131,20181120,7000,7000,7799,1
2006,فولكس جيتا,2012,بني / بيــــــج,1004,78889,20181120,650,650,750,6
1325,BMW 523,2012,رمادى / بيــــج,1204,99017,20181124,2400,2400,2550,6
1333,BMW 530 I,2009,ابيض / بيـــــج,2004,307056,20181124,700,700,800,9
3636,تويوتا كامرى 4 سلندر,2015,ابيض / بيـــــج,2004,111015,20181202,2800,2800,2950,3
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,70582,20181202,2650,2650,3299,2
3906,سوزوكى فيتارا,2014,بني ف / بيــــج,1104,92611,20181202,2200,2200,2799,4
137,شفر تاهو,2015,رمادى / بيــــج,1204,102200,20181202,7200,7200,7899,3
3805,فورد جراند ماركيـــز,2008,ابيض / بيـــــج,2004,253843,20181202,700,700,800,10
3618,تويوتا COROLLA,2009,ابيض / بيـــــج,2004,184256,20181203,700,700,800,9
1420,رينو دوكر,2016,ابيض / بيـــــج,2004,239,20181203,1800,1800,2299,2
1420,رينو دوكر,2016,ابيض / بيـــــج,2004,586,20181203,1800,1800,2299,2
1420,رينو دوكر,2016,ابيض / بيـــــج,2004,378,20181203,1800,1800,2299,2
1420,رينو دوكر,2016,ابيض / بيـــــج,2004,3211,20181203,1800,1800,2299,2
1420,رينو دوكر,2016,ابيض / بيـــــج,2004,425,20181203,1800,1800,2299,2
3024,جينيسيس,2016,فضى / بيج,2705,58266,20181204,5600,5600,0,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,69092,20181204,2650,2650,3299,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,72308,20181204,2650,2650,3299,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,72670,20181204,2650,2650,3299,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,74652,20181204,2650,2650,3299,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,74948,20181204,2650,2650,3299,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,69675,20181204,2650,2650,3299,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,72926,20181204,2650,2650,3299,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,74846,20181204,2650,2650,3299,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,74584,20181204,2650,2650,3299,2
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,70941,20181204,2650,2650,3299,2
3024,جينيسيس,2017,ابيض / بيـــــج,2004,69175,20181205,6200,6200,6499,1
3024,جينيسيس,2017,ابيض / بيـــــج,2004,72669,20181205,6200,6200,6999,1
3024,جينيسيس,2017,ابيض / بيـــــج,2004,58578,20181205,6200,6200,6999,1
3024,جينيسيس,2016,اسود / بيـــــج,404,75319,20181205,5600,5600,6499,2
3024,جينيسيس,2016,بني / بيــــــج,1004,71181,20181205,5600,5600,6499,2
3024,جينيسيس,2016,بيج / بيــــــج,1504,68642,20181205,5600,5600,6499,2
3024,جينيسيس,2016,فضى / بيج,2705,59846,20181205,5600,5600,6499,2
3024,جينيسيس,2016,فضى / بيج,2705,69758,20181205,5600,5600,6499,2
3024,جينيسيس,2016,فضى / بيج,2705,61248,20181205,5600,5600,6499,2
3024,جينيسيس,2016,كحلي / بنـــــي,805,59377,20181205,5600,5600,6499,2
3024,جينيسيس,2016,كحلي / بيـــــج,804,72380,20181205,5600,5600,6499,2
3198,مرسيدس C 250,2012,احمر / بيـــــج,104,230423,20181210,2200,2200,2350,6
3820,فورداكسبلورر,2017,اسود / بيـــــج,404,124,20181211,7000,7000,7799,1
3820,فورداكسبلورر,2017,فضى / بيج,2705,93,20181211,7000,7000,7799,1
3820,فورداكسبلورر,2017,فضى / بيج,2705,114,20181211,7000,7000,7799,1
908,دودج شارجر,2008,كحلي / بنـــــي,805,211784,20181212,500,500,600,10
3906,سوزوكى فيتارا,2016,ابيض / بيـــــج,2004,70430,20181212,2650,2650,3299,2
3642,تويوتا برادو 6سلندر,2016,برونزي / بيـــج,1604,91888,20181213,8000,8000,8599,2
3834,فورد ايدج,2018,اسود / بيـــــج,404,30,20181216,6850,6850,7499,0
3834,فورد ايدج,2018,ذهبي / بيـــــج,1404,33,20181216,6850,6850,7499,0
3806,فورد توروس,2018,ازرق / بيـــــج,704,42,20181216,6500,6500,7199,0
3806,فورد توروس,2018,اسود / بيـــــج,404,95,20181216,6500,6500,0,0
3806,فورد توروس,2018,رمادى / بيــــج,1204,42,20181216,6500,6500,7199,0
3624,لاندكروزر,2018,صدفي / بيج,2604,3943,20181217,16030,16030,16999,0
3642,تويوتا برادو 6سلندر,2016,برونزي / بيـــج,1604,119899,20181218,7700,7700,8399,2
3642,تويوتا برادو 6سلندر,2016,رمادى / بيــــج,1204,119900,20181218,7700,7700,8399,2
3642,تويوتا برادو 6سلندر,2016,رمادى / بيــــج,1204,120970,20181218,7700,7700,8399,2
3642,تويوتا برادو 6سلندر,2016,صدفي / بيج,2604,112050,20181218,7700,7700,8399,2
3515,نيسان باثفنيدر,2015,ابيض / بيـــــج,2004,70454,20181218,4200,4200,4699,3
3515,نيسان باثفنيدر,2015,بني / بيــــــج,1004,63704,20181218,4200,4200,4699,3
3515,نيسان باثفنيدر,2015,فضى / بيج,2705,68703,20181218,4200,4200,4699,3
3515,نيسان باثفنيدر,2015,فضى / بيج,2705,69988,20181218,4200,4200,4699,3
4702,لكزس ES 300,2002,بيج / بيــــــج,1504,242193,20181219,500,500,600,16
3662,تويوتا كروزر FJ,2017,أصفر / بني,2405,47900,20181222,8000,8000,8699,1
3622,تويوتا هايلكس قمارتين,2018,ابيض / احمــــر,2003,23350,20181223,6030,6030,6599,0
3820,فورداكسبلورر,2017,ابيض / بيـــــج,2004,97,20181223,7000,7000,7799,1
3820,فورداكسبلورر,2017,فضى / بيج,2705,98,20181223,7000,7000,7799,1
3515,نيسان باثفنيدر,2015,بني / بيــــــج,1004,74346,20181223,4200,4200,4699,3
3636,تويوتا كامرى 4 سلندر,2018,برونزي / بيـــج,1604,8726,20181227,6100,6100,6699,0
3157,مرسيدس S 350 L,2007,ذهبي / بيـــــج,1404,103847,20181227,2800,2800,2950,11
603,GMC وانيت,2016,ابيض / بيـــــج,2004,103893,20181230,4550,4550,5099,2
3636,تويوتا كامرى 4 سلندر,2016,ابيض / بيـــــج,2004,56410,20181230,3700,3700,4199,2
3636,تويوتا كامرى 4 سلندر,2016,ابيض / بيـــــج,2004,56534,20181230,3700,3700,4199,2
3834,فورد ايدج,2018,ابيض / بيـــــج,2004,45,20181230,6850,6850,7499,0
3636,تويوتا كامرى 4 سلندر,2016,فضى / بيج,2705,48456,20181231,3600,3600,4099,2
3834,فورد ايدج,2018,ذهبي / بيـــــج,1404,62,20181231,6850,6850,7499,0
3820,فورداكسبلورر,2017,فضى / بيج,2705,56,20190102,7000,7000,7799,2
3622,تويوتا هايلكس قمارتين,2016,ابيض / بيـــــج,2004,69899,20190108,4500,4500,4999,3
140,شفر ماليبو,2018,فضى / بيج,2705,7772,20190108,4000,4000,4599,1
617,GMC يوكن دينالى,2008,ابيض / بنـــــي,2005,262609,20190109,1800,1800,1900,11
3723,هوندا اوديسى,2014,فضى / بيج,2705,110695,20190109,3400,3400,3600,5
137,شفر تاهو,2019,برونزي / بيـــج,1604,108,20190114,12250,12250,12999,0
4710,لكزس ES 350,2016,ابيض / بيـــــج,2004,35292,20190114,7700,7700,8699,3
3237,مرسيدس GLK250,2014,اسود / بيـــــج,404,199893,20190114,3200,3200,3350,5
137,شفر تاهو,2011,ابيض / اســــود,2006,170120,20190115,2000,2000,2150,8
3514,باترول -جلد,2013,برونزي / بيـــج,1604,69181,20190117,7600,7600,8299,6
140,شفر ماليبو,2014,اسود / بيـــــج,404,58053,20190117,1400,1400,1550,5
1355,BMW 640 I,2016,ابيض / بنـــــي,2005,61019,20190120,8500,8500,9499,3
1355,BMW 640 I,2016,احمر / بنـــــي,105,48457,20190120,8500,8500,9499,3
1341,BMW X5,2016,رمادى / بنــــي,1205,64318,20190120,9850,9850,10799,3
1338,BMW X6,2016,رمادى / بنــــي,1205,58414,20190120,10850,10850,11699,3
1112,اودى A 5,2015,رمادى / بنــــي,1205,81654,20190120,4500,4500,5299,4
1109,اودى A 6,2015,ابيض / بيـــــج,2004,70223,20190120,5100,5100,5899,4
1109,اودى A 6,2015,عنابي / بيــــج,204,55792,20190120,5100,5100,5899,4
1119,اودى A7,2015,اسود / بيـــــج,404,32748,20190120,7100,7100,7899,4
4709,لكزس RX 350,2011,ابيض / بيـــــج,2004,157816,20190120,3500,3500,3650,8
603,GMC وانيت,2011,ابيض / بيـــــج,2004,135,20190123,2250,2250,2400,8
3008,هيونداى ايلانترا,2013,فضى / بيج,2705,235422,20190123,600,600,700,6
149,شفر وانيت سلفرادو,2014,بني / بيــــــج,1004,124994,20190126,3300,3300,3500,5
3642,تويوتا برادو 6سلندر,2006,بيج / بيــــــج,1504,103300,20190127,2000,2000,2150,13
1180,اودى A 8,2015,رمادى / بيــــج,1204,57900,20190128,7100,7100,7999,4
132,شفر كابرس LS,2010,اسود / بيـــــج,404,260424,20190128,400,400,500,9
1600,رينج روفر,2016,برونزي / بيـــج,1604,60391,20190129,18480,18480,19000,3
137,شفر تاهو,2019,برونزي / بيـــج,1604,107,20190129,12100,12100,12999,0
3544,باترولPT-LE PLATN CTY V8,2015,فضى /  بنى,2707,51310,20190205,12000,12000,12799,4
4721,لكزس 250 ES,2015,اسود / بيـــــج,404,88276,20190206,5000,5000,5400,4
3806,فورد توروس,2018,رمادى / بيــــج,1204,1,20190212,6500,6500,6999,1
137,شفر تاهو,2016,ذهبي / بيـــــج,1404,80457,20190213,7700,7700,8699,3
1351,BMW 420 I,2016,اسود / بيـــــج,404,65214,20190214,5230,5230,5570,3
4723,لكزس LS460 L,2016,ابيض / بيـــــج,2004,33256,20190214,12500,12500,13499,3
3642,تويوتا برادو 6سلندر,2013,ازرق / بيـــــج,704,117574,20190217,4800,4800,5300,6
2014,فولكس تجوان,2011,ابيض / بيـــــج,2004,74970,20190217,1100,110,1250,8
132,شفر كابرس LS,2013,فضى / بيج,2705,178424,20190218,1200,1200,1350,6
4705,لكزس LX 470,2004,فضى / بيج,2705,257119,20190218,1500,1500,1650,15
4710,لكزس ES 350,2010,رمادى / بيــــج,1204,113266,20190219,2500,2500,2700,9
2906,كيا كرنفال,2016,بني / بيــــــج,1004,88907,20190220,4400,4400,5099,3
4710,لكزس ES 350,2014,رمادى / بيــــج,1204,64220,20190221,6500,6500,7199,5
107,شفر امبالا,2014,رمادى / بيــــج,1204,43416,20190227,3500,3500,3850,5
107,شفر امبالا,2018,كحلي / بيـــــج,804,362,20190228,6800,6800,7199,1
3823,فورد فوكس,2018,فضى / بيج,2705,2176,20190228,3000,3000,3499,1
2922,كيا كادينزا,2013,بني / بيــــــج,1004,119036,20190228,1850,1850,2000,6
3624,لاندكروزر,2017,صدفي / بيج,2604,23320,20190228,15000,15000,15899,2
121,شفر بليـزر,2016,فضى / بيج,2705,66333,20190303,3550,3550,4199,3
2920,كيا موهافى,2013,فضي,2700,103658,20190303,1350,1350,1500,6
4724,لكزس IS 350,2014,رمادى / بيــــج,1204,139459,20190303,5000,5000,5250,5
3723,هوندا اوديسى,2013,فضى / بيج,2705,133461,20190303,2800,2800,3000,6
3642,تويوتا برادو 6سلندر,2016,فضى / بيج,2705,33465,20190304,8100,8100,8699,3
2917,كيا سيراتو,2012,برونزي / بيـــج,1604,47962,20190304,800,800,900,7
3652,لاندكروزر 8سلندر,2016,صدفي/رمادي,2601,57458,20190304,13730,13730,14599,3
3642,تويوتا برادو 6سلندر,2016,ابيض / بيـــــج,2004,32565,20190305,8100,8100,8699,3
1119,اودى A7,2015,رمادى / بنــــي,1205,68863,20190307,7100,7100,7899,4
4721,لكزس 250 ES,2016,بني / بيــــــج,1004,33295,20190307,7130,7130,7500,3
4108,نيسان X-Trail NXT-34-J,2018,رصاصى / بيــــج,1304,36573,20190309,4600,4600,5299,1
3642,تويوتا برادو 6سلندر,2016,برونزي / بيـــج,1604,37525,20190312,8100,8100,8699,3
2008,فولكس باسات,2015,ابيض / بيـــــج,2004,101220,20190312,1400,1400,1500,4
3646,تويوتا كامرى GLX,2017,فضى / بيج,2705,16893,20190313,4600,4600,4999,2
149,شفر وانيت سلفرادو,2018,اسود / بيـــــج,404,142,20190313,6400,6400,6899,1
3652,لاندكروزر 8سلندر,2019,صدفي / بيج,2604,7620,20190313,17000,17000,17500,0
3727,هوندا Pilot,2018,ازرق / بيـــــج,704,10820,20190313,6530,6530,7199,1
516,جيب رانجلر,2012,ابيض / اســــود,2006,157421,20190314,3600,3600,3800,7
516,جيب رانجلر,2013,اسود / بنـــــي,405,126362,20190314,2900,2900,3100,6
146,شفر كابتيفا,2010,ذهبي / بيـــــج,1404,124328,20190314,800,800,900,9
3228,ميتسوبيشى ايكلبس,2010,أصفر / أسود,2406,166720,20190314,900,900,1000,9
3008,هيونداى ايلانترا,2012,فضى / بيج,2705,254837,20190316,400,400,500,7
3806,فورد توروس,2018,رمادى / بيــــج,1204,112,20190317,6500,6500,6999,1
3515,نيسان باثفنيدر,2015,رمادى / بيــــج,1204,70930,20190317,4200,4200,4699,4
3624,لاندكروزر,2017,رمادى / بيــــج,1204,85685,20190318,14800,14800,15799,2
1115,اودى Q5,2016,فضي,2700,54244,20190320,4200,4200,4450,3
3642,تويوتا برادو 6سلندر,2016,ابيض / بيـــــج,2004,31450,20190321,8100,8100,8699,3
3642,تويوتا برادو 6سلندر,2016,برونزي / بيـــج,1604,53882,20190321,8100,8100,8699,3
3662,تويوتا كروزر FJ,2013,رمادى / بيــــج,1204,127452,20190321,4000,4000,4200,6
3624,لاندكروزر,2008,فضى / رمادى,2706,281783,20190321,3300,3300,3500,11
3515,نيسان باثفنيدر,2015,بني / بيــــــج,1004,38148,20190321,4200,4200,4699,4
3806,فورد توروس,2018,رمادى / بيــــج,1204,114,20190324,6500,6500,6999,1
2921,كيا سول,2016,كحلي / بيـــــج,804,60331,20190324,1700,1700,1800,3
3624,لاندكروزر,2018,صدفي / بيج,2604,16195,20190324,15900,15900,16799,1
5408,تويوتا ياريس,2016,بيج / بيــــــج,1504,8366,20190326,2500,2500,2999,3
3198,مرسيدس C 250,2012,فضى / بيج,2705,123355,20190326,2700,2700,2850,7
131,شفر كابرس LTZ,2015,فضى / بيج,2705,60784,20190327,2400,2400,2600,4
2014,فولكس تجوان,2013,بني / بيــــــج,1004,130872,20190327,1300,1300,1400,6
1112,اودى A 5,2013,ازرق / بيـــــج,704,73224,20190328,2150,2150,2300,6
3525,باترول -قماش,2012,رمادى / بيــــج,1204,185294,20190328,5100,5100,5350,7
3642,تويوتا برادو 6سلندر,2016,فضى / بيج,2705,53325,20190328,8100,8100,8699,3
118,شفر وانيت,2018,اسود / بيـــــج,404,3314,20190328,7600,7700,8299,1
3117,مرسيدس E 300,2014,بني / بيــــــج,1004,75023,20190331,6100,6100,6400,5
4107,نيسان مكسيما,2018,ابيض / بيـــــج,2004,16969,20190401,4200,4200,4999,1
2912,كيا كارنز,2017,بني / رمــــادي,1001,25492,20190407,2600,2600,3299,2
3189,مرسيدس E 250,2013,رمادى / بيــــج,1204,98796,20190407,2800,2800,2950,6
3515,نيسان باثفنيدر,2015,احمر / بيـــــج,104,63352,20190407,4200,4200,4699,4
4710,لكزس ES 350,2008,بيج / بيــــــج,1504,119956,20190410,1200,1200,1350,11
3642,تويوتا برادو 6سلندر,2010,صدفي / بيج,2604,302269,20190411,3000,3000,3150,9
107,شفر امبالا,2014,كحلي / بيـــــج,804,73385,20190411,2600,2600,3499,5
162,شفر تراكس,2018,رمادى / اسود بيج,1284,10183,20190411,3900,3900,4599,1
4721,لكزس 250 ES,2013,بني / بيــــــج,1004,34764,20190411,4500,4500,4750,6
3022,هيونداى H1 فان,2017,رمادى / بيــــج,1204,12785,20190411,3800,3800,4699,2
3642,تويوتا برادو 6سلندر,2019,فضى / بيج,2705,60,20190414,12000,12000,12799,0
3906,سوزوكى فيتارا,2016,اخضر غامق / اســــود,2106,21088,20190415,2300,2300,2450,3
137,شفر تاهو,2014,عنابي / بيــــج,204,101794,20190415,3900,3900,4599,5
3515,نيسان باثفنيدر,2016,فضى / بيج,2705,66555,20190415,2800,2800,2950,3
2916,كيا سورنتو,2017,رمادى / بيــــج,1204,50398,20190416,3800,3800,4499,2
140,شفر ماليبو,2019,فضى / بيج,2705,2149,20190421,5500,5500,0,0
3519,نيسان التيما 4 سلندر,2016,ابيض / بيـــــج,2004,128008,20190421,2100,2100,2250,3
3525,باترول -قماش,2015,رمادى / بيــــج,1204,108420,20190422,7300,7300,7650,4
3642,تويوتا برادو 6سلندر,2007,بيج / بيــــــج,1504,268977,20190423,2100,2100,2250,12
5410,تويوتا فورتينر 4 /سلندر,2015,فضى / بيج,2705,82927,20190424,4050,4050,4300,4
3662,تويوتا كروزر FJ,2012,اسود / اســــود,406,160947,20190425,3950,3950,4150,7
3514,باترول -جلد,2018,ابيض / بيـــــج,2004,20213,20190429,12400,12400,13599,1
3618,تويوتا COROLLA,2017,ابيض / بيـــــج,2004,97274,20190429,2600,2600,3399,2
137,شفر تاهو,2017,رمادى / بنــــي,1205,28666,20190429,9400,9400,10399,2
3642,تويوتا برادو 6سلندر,2011,بيج / بيــــــج,1504,112066,20190430,3600,3600,3750,8
2922,كيا كادينزا,2015,رمادى / بيــــج,1204,92155,20190430,2000,2000,2150,4
1320,BMW 320 I 4DOOR,2014,اسود / بيـــــج,404,58787,20190505,3000,3000,3150,5
3824,فورد اكسبديشن,2013,ابيض / بيـــــج,2004,174816,20190505,3250,3250,3450,6
3624,لاندكروزر,2018,صدفي / بيج,2604,49790,20190505,15600,15600,16499,1
3642,تويوتا برادو 6سلندر,2015,ابيض / بيـــــج,2004,64495,20190506,7100,7100,7599,4
3525,باترول -قماش,2019,رصاصى / رمــادي,1301,25,20190507,8950,8950,9399,0
2014,فولكس تجوان,2012,بني / بيــــــج,1004,79391,20190507,1150,1150,1250,7
3301,ميتسوبيشي جا لانت,2011,فضى / بيج,2705,125436,20190509,500,500,600,8
3021,هيونداى ازيرا,2017,رمادى / بيــــج,1204,80959,20190509,4600,4600,5099,2
3662,تويوتا كروزر FJ,2014,رمادى / رمــادى,1201,163488,20190512,4800,4800,5050,5
3014,هيونداى سنتافى,2019,اخضر غامق/ بيـــــج,2104,1540,20190515,5500,5500,6299,0
3642,تويوتا برادو 6سلندر,2016,برونزي / بيـــج,1604,69439,20190516,7250,7250,7899,3
137,شفر تاهو,2015,رمادى / بيــــج,1204,76580,20190521,6750,6750,7399,4
3651,تويوتا راف4,2017,ازرق / بيـــــج,704,7510,20190523,5000,5000,5799,2
137,شفر تاهو,2017,ذهبي / بيـــــج,1404,86400,20190523,8500,8500,9199,2
4710,لكزس ES 350,2009,بيج / بيــــــج,1504,140663,20190523,1500,1500,1600,10
137,شفر تاهو,2013,ذهبي / بيـــــج,1404,176895,20190525,2800,2800,2950,6
3021,هيونداى ازيرا,2013,رمادى / بيــــج,1204,330030,20190527,1300,1300,1400,6
613,GMC  يوكن,2011,اسود / بيـــــج,404,193654,20190528,1300,1300,1400,8
3012,هيونداى اكسنت,2015,فضي,2700,175713,20190528,800,800,900,4
3824,فورد اكسبديشن,2013,رمادى / بيــــج,1204,13649,20190529,2800,2800,2950,6
613,GMC  يوكن,2017,ابيض / بيـــــج,2004,24280,20190601,9300,9300,10399,2
1310,BMW 528 I,2014,ابيض / بيـــــج,2004,79500,20190603,2400,2400,2550,5
3723,هوندا اوديسى,2015,رمادى / بيــــج,1204,147956,20190603,3300,3300,3500,4
3725,هوندا جيب CRV,2013,ابيض / بيـــــج,2004,211947,20190603,2000,2000,2100,6
3642,تويوتا برادو 6سلندر,2016,برونزي / بيـــج,1604,74527,20190611,7750,7750,8399,3
2006,فولكس جيتا,2012,اسود / بيـــــج,404,69146,20190611,650,650,750,7
3321,ميتسوبيشى  باجيرو,2016,صدفي / بيج,2604,88762,20190611,3000,3000,3150,3
2906,كيا كرنفال,2016,فضى / بيج,2705,90860,20190612,3600,3600,3800,3
613,GMC  يوكن,2009,فضى / بيج,2705,219491,20190616,1900,1900,2050,10
5409,تويوتا انوفا,2014,ازرق / بيـــــج,704,145989,20190618,2500,2500,2650,5
3636,تويوتا كامرى 4 سلندر,2010,فضى / بيج,2705,128879,20190618,900,900,1000,9
4720,لكزس GS 250,2012,فضي,2700,160620,20190618,4250,4250,4450,7
3515,نيسان باثفنيدر,2018,ابيض / بيـــــج,2004,38233,20190619,6800,6800,0,1
1405,رينو ميجان,2019,بني / بيــــــج,1004,765,20190620,2200,2200,2699,0
3580,انفينيتى Q 30,2017,احمر / بيـــــج,104,18254,20190625,5100,5100,5350,2
1510,فيات 500,2014,احمر / بيـــــج,104,132848,20190626,800,800,950,5
532,جيب رانجلر سبورت,2014,رمادى / اســـود,1206,127575,20190627,4000,4000,4200,5
137,شفر تاهو,2017,فضي,2700,28427,20190627,10400,10400,10500,2
118,شفر وانيت,2011,اسود / بيـــــج,404,278212,20190627,2000,2000,2150,8
2011,فولكس طوارق 6 سلندر,2014,ذهبي / بيـــــج,1404,78575,20190627,3600,3600,4199,5
3820,فورداكسبلورر,2004,ذهبي / بيـــــج,1404,178566,20190630,350,350,450,15
516,جيب رانجلر,2014,احمر / اســــود,106,180667,20190701,4600,4600,4800,5
137,شفر تاهو,2017,برونزي / بيـــج,1604,35600,20190701,9000,9000,9699,2
3326,ميتسوبيشى اوتلاندر,2017,رمادى / بيــــج,1204,54507,20190701,3400,3400,3899,2
4107,نيسان مكسيما,2014,بني / بيــــــج,1004,77825,20190701,2050,2050,2200,5
516,جيب رانجلر,2016,اسود / رمـــادي,401,30544,20190702,7000,7000,7899,3
118,شفر وانيت,2015,ابيض / بيـــــج,2004,99875,20190702,3700,3700,3900,4
2916,كيا سورنتو,2014,برونزي / بيـــج,1604,189857,20190702,1600,1600,1750,5
118,شفر وانيت,2014,بني / بيــــــج,1004,89725,20190703,3900,3900,4200,5
3834,فورد ايدج,2013,اسود / بيـــــج,404,146400,20190703,1350,1350,1450,6
2011,فولكس طوارق 6 سلندر,2012,ذهبي / بيـــــج,1404,115766,20190703,1000,1000,1100,7
3021,هيونداى ازيرا,2016,رمادى / بيــــج,1204,53243,20190703,2800,2800,2950,3
2906,كيا كرنفال,2015,ازرق / بيـــــج,704,60752,20190704,2500,2500,2650,4
3652,لاندكروزر 8سلندر,2017,صدفي / بيج,2604,49199,20190704,14300,14300,15199,2
3237,مرسيدس GLK250,2014,فضى / بيج,2705,92475,20190704,3500,3500,3650,5
3519,نيسان التيما 4 سلندر,2012,رصاصى / بيــــج,1304,126700,20190704,800,800,900,7
3018,هيونداى توسان,2015,ابيض / بيـــــج,2004,73969,20190704,1800,1800,1950,4
3018,هيونداى توسان,2018,فضى / بيج,2705,60417,20190704,4800,4800,5299,1
3824,فورد اكسبديشن,2010,ابيض / بيـــــج,2004,195783,20190707,1600,1600,1700,9
1342,BMW X3,2011,ازرق / بنـــــي,705,121956,20190708,1400,1400,1550,8
1342,BMW X3,2012,ذهبي / بيـــــج,1404,132975,20190708,1700,1700,1850,7
3594,انفينيتى FX35,2012,بني / بيــــــج,1004,117062,20190708,2300,2300,2450,7
3646,تويوتا كامرى GLX,2017,فضى / بيج,2705,59122,20190708,4400,4400,4650,2
603,GMC وانيت,2015,ابيض / بنـــــي,2005,79934,20190709,3600,3600,3800,4
3624,لاندكروزر,2009,اسود / بيـــــج,404,231006,20190709,5300,5300,5600,10
4108,نيسان X-Trail NXT-34-J,2019,رصاصى / بيــــج,1304,4252,20190709,5000,5000,5499,0
1112,اودى A 5,2010,رمادى / بيــــج,1204,122514,20190713,1700,1700,1850,9
118,شفر وانيت,2016,فضى / رمادى,2706,117102,20190713,4500,4500,4750,3
3587,انفينيتى QX70,2016,رمادى / بيــــج,1204,59566,20190714,5650,5650,5900,3
137,شفر تاهو,2014,اسود / بيـــــج,404,56810,20190714,3600,3600,3800,5
3705,هوندا Accord,2013,ذهبي / بيـــــج,1404,186774,20190714,2200,2200,0,6
