CAR_KIND_CODE,CAR_KIND_DESC,company name,D_COST_PRICE,CAR_METER,COLOR_CODE,MODEL_YEAR,CAR_CLASS,car_age,car_colour
3642.0,تويوتا برادو 6سلندر,تويوتا,8750.0,60000.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,9332.0,43000.0,1600.0,2017.0,USED,2,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,8000.0,64161.0,1600.0,2017.0,USED,2,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,8000.0,72397.0,1600.0,2017.0,USED,2,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,6761.0,0.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7850.0,59450.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7200.0,131961.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,8800.0,82237.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,8999.0,60800.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,8100.0,31000.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,11750.0,18518.0,1600.0,2019.0,USED,0,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7800.0,42470.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,9000.0,55000.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7224.2,64255.0,1600.0,2017.0,USED,2,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7750.0,74527.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,6939.66,66059.0,1600.0,2017.0,USED,2,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7886.25,55321.0,1600.0,2017.0,USED,2,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7250.0,69439.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7902.3,25200.0,1600.0,2017.0,USED,2,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,12999.0,8467.0,1600.0,2019.0,USED,0,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,8100.0,53882.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,9032.0,41000.0,1600.0,2017.0,USED,2,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,10500.0,20775.0,1600.0,2018.0,USED,1,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,8452.0,28000.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7867.0,119899.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,8100.0,37525.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,8045.0,91888.0,1600.0,2016.0,USED,3,برونزي
3642.0,تويوتا برادو 6سلندر,تويوتا,7900.0,65607.0,1001.0,2017.0,USED,5,بني
3642.0,تويوتا برادو 6سلندر,تويوتا,8200.0,0.0,1001.0,2017.0,USED,5,بني
3642.0,تويوتا برادو 6سلندر,تويوتا,11900.0,0.0,1001.0,2020.0,USED,2,بني
3642.0,تويوتا برادو 6سلندر,تويوتا,7200.0,0.0,1001.0,2017.0,USED,4,بني
3642.0,تويوتا برادو 6سلندر,تويوتا,11829.0,42895.0,1001.0,2020.0,USED,2,بني
3642.0,تويوتا برادو 6سلندر,تويوتا,12882.0,0.0,1001.0,2019.0,USED,3,بني
3642.0,تويوتا برادو 6سلندر,تويوتا,2600.0,0.0,1501.0,2008.0,USED,14,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,3000.0,0.0,1501.0,2010.0,USED,12,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,2300.0,0.0,1501.0,2005.0,USED,17,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,1500.0,0.0,1501.0,2005.0,USED,16,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,2000.0,0.0,1501.0,2005.0,USED,16,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,5000.0,0.0,1501.0,2011.0,USED,10,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,2500.0,0.0,1501.0,2007.0,USED,12,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,4500.0,0.0,1501.0,2011.0,USED,11,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,2500.0,0.0,1501.0,2007.0,USED,13,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,3450.0,0.0,1501.0,2003.0,USED,17,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,4700.0,0.0,1501.0,2013.0,USED,7,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,5400.0,0.0,1501.0,2012.0,USED,8,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,2800.0,0.0,1501.0,2009.0,USED,11,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,3100.0,0.0,1501.0,2009.0,USED,11,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,4350.0,0.0,1501.0,2011.0,USED,9,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,5500.0,0.0,1501.0,2013.0,USED,6,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,1800.0,0.0,1501.0,2003.0,USED,16,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,4500.0,0.0,1501.0,2011.0,USED,8,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,4300.0,0.0,1501.0,2011.0,USED,8,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,3300.0,0.0,1501.0,2011.0,USED,8,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,3600.0,0.0,1501.0,2009.0,USED,10,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,4000.0,0.0,1501.0,2010.0,USED,9,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,3000.0,0.0,1501.0,2002.0,USED,17,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,1900.0,0.0,1501.0,2005.0,USED,14,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,4550.0,105835.0,1501.0,2013.0,USED,8,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,3600.0,112066.0,1501.0,2011.0,USED,8,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,2100.0,268977.0,1501.0,2007.0,USED,12,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,2000.0,103300.0,1501.0,2006.0,USED,13,بيج
3642.0,تويوتا برادو 6سلندر,تويوتا,9350.0,48912.0,2504.0,2018.0,USED,3,تركواز
3642.0,تويوتا برادو 6سلندر,تويوتا,10000.0,0.0,2504.0,2018.0,USED,4,تركواز
3642.0,تويوتا برادو 6سلندر,تويوتا,7000.0,0.0,1200.0,2015.0,USED,7,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7400.0,0.0,1200.0,2014.0,USED,8,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7300.0,0.0,1200.0,2016.0,USED,6,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,13500.0,0.0,1200.0,2021.0,USED,1,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,5100.0,0.0,1200.0,2013.0,USED,8,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,4000.0,0.0,1200.0,2010.0,USED,11,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,4100.0,0.0,1200.0,2011.0,USED,10,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,8800.0,0.0,1200.0,2017.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,6000.0,0.0,1200.0,2015.0,USED,6,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7900.0,0.0,1200.0,2015.0,USED,5,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,8500.0,0.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7550.0,0.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7400.0,0.0,1200.0,2014.0,USED,5,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7400.0,0.0,1200.0,2015.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7600.0,0.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,9700.0,0.0,1200.0,2017.0,USED,2,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,5400.0,0.0,1200.0,2013.0,USED,6,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,6700.0,0.0,1200.0,2015.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,6950.0,0.0,1200.0,2014.0,USED,5,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,5800.0,0.0,1200.0,2014.0,USED,5,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,6950.0,0.0,1200.0,2014.0,USED,5,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,8500.0,0.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,8650.0,0.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,4000.0,0.0,1200.0,2010.0,USED,9,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7600.0,0.0,1200.0,2015.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7700.0,0.0,1200.0,2015.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,3000.0,0.0,1200.0,2004.0,USED,15,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,8500.0,0.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7500.0,0.0,1200.0,2015.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7250.0,0.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7435.0,130449.0,1200.0,2017.0,USED,5,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7662.0,0.0,1200.0,2017.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,8012.0,48000.0,1200.0,2017.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,8150.0,74511.0,1200.0,2017.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,9500.0,70000.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7500.0,70000.0,1200.0,2014.0,USED,5,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7750.0,120970.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,8000.0,55000.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7792.0,119900.0,1200.0,2016.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,10900.0,7294.0,1200.0,2017.0,USED,2,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,5200.0,0.0,1200.0,2013.0,USED,6,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,6800.0,0.0,1200.0,2015.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,6600.0,0.0,1211.0,2014.0,USED,5,رمادى غامق
3642.0,تويوتا برادو 6سلندر,تويوتا,10000.0,0.0,1200.0,2019.0,USED,4,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,11600.0,0.0,1200.0,2021.0,USED,1,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7200.0,0.0,1200.0,2016.0,USED,6,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,9905.0,94728.0,1200.0,2019.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,11133.0,81000.0,1200.0,2020.0,USED,2,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,10504.0,25000.0,1200.0,2019.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,13901.0,500.0,1200.0,2022.0,USED,0,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,10550.0,65000.0,1200.0,2019.0,USED,3,رمادي
3642.0,تويوتا برادو 6سلندر,تويوتا,7150.0,0.0,1950.0,2016.0,USED,7,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7400.0,0.0,1950.0,2016.0,USED,7,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7000.0,0.0,1950.0,2016.0,USED,7,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,12300.0,0.0,1950.0,2022.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,9900.0,0.0,1950.0,2018.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,9000.0,0.0,1950.0,2018.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,12250.0,0.0,1950.0,2021.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6300.0,0.0,1950.0,2014.0,USED,8,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7100.0,0.0,1950.0,2016.0,USED,6,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6000.0,0.0,1950.0,2015.0,USED,7,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7500.0,0.0,1950.0,2017.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,4150.0,0.0,1950.0,2011.0,USED,11,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,2800.0,0.0,1950.0,2009.0,USED,13,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,9200.0,0.0,1950.0,2018.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6000.0,0.0,1950.0,2014.0,USED,8,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,4500.0,0.0,1950.0,2010.0,USED,12,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,14200.0,0.0,1950.0,2022.0,USED,0,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11400.0,0.0,1950.0,2020.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8200.0,0.0,1950.0,2017.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,2800.0,0.0,1950.0,2007.0,USED,15,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,2446.0,0.0,1950.0,2007.0,USED,15,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6200.0,0.0,1950.0,2012.0,USED,10,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7000.0,0.0,1950.0,2016.0,USED,6,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,10000.0,0.0,1950.0,2018.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7500.0,0.0,1950.0,2015.0,USED,7,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8500.0,0.0,1950.0,2018.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,4900.0,0.0,1950.0,2012.0,USED,9,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8800.0,0.0,1950.0,2016.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5100.0,0.0,1950.0,2013.0,USED,8,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5500.0,0.0,1950.0,2014.0,USED,7,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5400.0,0.0,1950.0,2013.0,USED,8,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7150.0,0.0,1950.0,2017.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6400.0,0.0,1950.0,2015.0,USED,6,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,9100.0,0.0,1950.0,2018.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,2100.0,0.0,1950.0,2007.0,USED,14,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,12600.0,0.0,1950.0,2020.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,4200.0,0.0,1950.0,2012.0,USED,9,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6400.0,0.0,1950.0,2015.0,USED,6,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,14000.0,0.0,1950.0,2021.0,USED,0,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,2000.0,0.0,1950.0,2008.0,USED,13,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8900.0,0.0,1950.0,2018.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7250.0,0.0,1950.0,2017.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5000.0,0.0,1950.0,2011.0,USED,10,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5500.0,0.0,1950.0,2014.0,USED,7,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5850.0,0.0,1950.0,2011.0,USED,10,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5500.0,0.0,1950.0,2013.0,USED,8,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8900.0,0.0,1950.0,2018.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11800.0,0.0,1950.0,2020.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11300.0,0.0,1950.0,2018.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,4850.0,0.0,1950.0,2013.0,USED,8,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,9000.0,0.0,1950.0,2019.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6500.0,0.0,1950.0,2016.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,12000.0,0.0,1950.0,2019.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,9500.0,0.0,1950.0,2018.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11450.0,0.0,1950.0,2019.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,12700.0,0.0,1950.0,2020.0,USED,0,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6700.0,0.0,1950.0,2015.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,2000.0,0.0,1950.0,2008.0,USED,12,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8000.0,0.0,1950.0,2015.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6000.0,0.0,1950.0,2015.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,10900.0,0.0,1950.0,2018.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,9700.0,0.0,1950.0,2018.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8350.0,0.0,1950.0,2016.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7450.0,0.0,1950.0,2015.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,9200.0,0.0,1950.0,2017.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8500.0,0.0,1950.0,2016.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,13500.0,0.0,1950.0,2020.0,USED,0,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6600.0,0.0,1950.0,2014.0,USED,6,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5000.0,0.0,1950.0,2013.0,USED,7,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,1500.0,0.0,1950.0,2007.0,USED,13,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,10000.0,0.0,1950.0,2019.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,4650.0,0.0,1950.0,2012.0,USED,8,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,10200.0,0.0,1950.0,2018.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,3550.0,0.0,1950.0,2008.0,USED,11,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7800.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7000.0,0.0,1950.0,2016.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8500.0,0.0,1950.0,2016.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,2450.0,0.0,1950.0,2007.0,USED,12,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6000.0,0.0,1950.0,2014.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8350.0,0.0,1950.0,2016.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,4000.0,0.0,1950.0,2006.0,USED,13,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6700.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7500.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,3000.0,0.0,1950.0,2009.0,USED,10,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,3150.0,0.0,1950.0,2008.0,USED,11,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7100.0,0.0,1950.0,2014.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5500.0,0.0,1950.0,2016.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7600.0,0.0,1950.0,2014.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7800.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6900.0,0.0,1950.0,2014.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5600.0,0.0,1950.0,2016.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,9000.0,0.0,1950.0,2016.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6600.0,0.0,1950.0,2014.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5700.0,0.0,1950.0,2013.0,USED,6,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7200.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5500.0,0.0,1950.0,2007.0,USED,12,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,10100.0,0.0,1950.0,2017.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,2700.0,0.0,1950.0,2008.0,USED,11,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5650.0,0.0,1950.0,2011.0,USED,8,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7000.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7700.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8150.0,0.0,1950.0,2016.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,8600.0,0.0,1950.0,2016.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,4000.0,0.0,1950.0,2014.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5700.0,0.0,1950.0,2014.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7400.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7750.0,0.0,1950.0,2016.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,2000.0,0.0,1950.0,2006.0,USED,13,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,5500.0,0.0,1950.0,2012.0,USED,7,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7500.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,10500.0,0.0,1950.0,2018.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7300.0,0.0,1950.0,2014.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,6650.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7800.0,88000.0,1950.0,2017.0,USED,6,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,13700.0,0.0,1950.0,2022.0,USED,1,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11700.0,57890.0,1950.0,2020.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,15000.0,540.0,1950.0,2022.0,USED,0,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11158.0,20000.0,1950.0,2020.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,10361.0,0.0,1950.0,2020.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,10713.0,11.0,1950.0,2020.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11003.0,0.0,1950.0,2019.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,7900.0,66552.0,1950.0,2017.0,USED,5,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,12593.0,15000.0,1950.0,2020.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,16000.0,0.0,1950.0,2022.0,USED,0,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,10654.0,0.0,1950.0,2019.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11829.0,31826.0,1950.0,2020.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11382.0,0.0,1950.0,2020.0,USED,2,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,11456.0,0.0,1950.0,2019.0,USED,3,ابيض صدفي
3642.0,تويوتا برادو 6سلندر,تويوتا,12550.0,51874.0,1950.0,2020.0,USED,2,ابيض صدفي
